단지명,층,건축년도,구,동,계약월,거래금액(억),유형,평
한강맨숀,2,1971,용산구,이촌동,05,45.0,대형,36.53
한강맨숀,4,1971,용산구,이촌동,05,40.0,중대형,30.89
현대맨숀,2,1974,용산구,이촌동,03,24.4999,대형,42.42
현대맨숀,13,1974,용산구,이촌동,03,25.5,대형,36.8
현대맨숀,12,1974,용산구,이촌동,07,19.0,대형,42.42
현대한강,18,1997,용산구,이촌동,02,16.7,소형,18.05
현대한강,12,1997,용산구,이촌동,04,16.6,소형,18.05
현대한강,3,1997,용산구,이촌동,05,16.5,소형,18.05
현대한강,22,1997,용산구,이촌동,08,20.5,중형,25.72
남산대림,1,1994,용산구,이태원동,02,19.0,대형,45.31
남산대림,4,1994,용산구,이태원동,06,18.7,중형,25.68
주공1,1,1993,용산구,이태원동,05,16.4,중형,25.65
준아트빌,10,2008,용산구,이태원동,09,29.0,대형,69.04
창덕아파트,2,1996,용산구,이태원동,01,8.0,중형,25.68
청화1,8,1982,용산구,이태원동,01,29.0,대형,52.84
청화1,2,1982,용산구,이태원동,02,28.9,대형,52.84
청화1,2,1982,용산구,이태원동,02,28.9,대형,52.84
청화1,4,1982,용산구,이태원동,03,29.0,대형,52.84
청화1,11,1982,용산구,이태원동,04,24.5,대형,43.25
청화1,6,1982,용산구,이태원동,04,26.0,대형,43.25
청화1,10,1982,용산구,이태원동,05,21.5,대형,32.16
청화1,10,1982,용산구,이태원동,06,28.0,대형,43.25
청화1,11,1982,용산구,이태원동,09,25.0,대형,43.25
청화1,8,1982,용산구,이태원동,09,20.0,대형,31.72
GS자이,11,2005,용산구,청암동,05,21.0,대형,47.71
한울글로리A,5,2003,용산구,청파동3가,02,5.2,중대형,27.58
한울글로리A,2,2003,용산구,청파동3가,10,4.95,중형,19.79
삼각아파트,1,1970,용산구,한강로1가,04,9.4,소형,10.72
용산파크자이,16,2005,용산구,한강로1가,04,20.0,대형,37.31
용산파크자이,10,2005,용산구,한강로1가,04,18.0,대형,49.1
용산파크자이,18,2005,용산구,한강로1가,06,22.6,대형,40.33
용산파크자이,6,2005,용산구,한강로1가,10,16.0,중대형,30.26
용산파크자이,6,2005,용산구,한강로1가,11,16.0,중대형,30.26
용산파크자이,8,2005,용산구,한강로1가,12,15.6,대형,37.31
래미안용산더센트럴,23,2017,용산구,한강로2가,02,39.0,대형,48.93
래미안용산더센트럴,37,2017,용산구,한강로2가,12,35.0,대형,40.99
아스테리움용산,35,2012,용산구,한강로2가,07,48.0,대형,57.91
용산아이피아대주피오레,13,2007,용산구,한강로2가,09,9.49,중형,25.64
용산푸르지오써밋(420),17,2017,용산구,한강로2가,05,25.0,대형,33.97
용산푸르지오써밋(420),17,2017,용산구,한강로2가,05,25.0,대형,33.97
한강로대우아이빌,14,2004,용산구,한강로2가,03,3.5,소형,8.55
한강로대우아이빌,12,2004,용산구,한강로2가,03,3.5,소형,8.99
한강로대우아이빌,15,2004,용산구,한강로2가,04,3.7,소형,8.55
한강로대우아이빌,15,2004,용산구,한강로2가,04,3.7,소형,8.55
한강로대우아이빌,15,2004,용산구,한강로2가,11,3.65,소형,8.55
센트럴파크,27,2020,용산구,한강로3가,04,35.784,대형,34.7
센트럴파크,11,2020,용산구,한강로3가,04,20.05,대형,31.17
센트럴파크,38,2020,용산구,한강로3가,04,30.0,대형,31.17
센트럴파크,28,2020,용산구,한강로3가,05,29.0,대형,34.82
센트럴파크,13,2020,용산구,한강로3가,05,40.5215,대형,41.03
센트럴파크,36,2020,용산구,한강로3가,07,37.0,대형,34.7
센트럴파크,28,2020,용산구,한강로3가,08,20.01,중대형,28.1
센트럴파크,27,2020,용산구,한강로3가,11,29.0,대형,31.17
시티파크(2단지),22,2007,용산구,한강로3가,01,24.9,대형,35.64
용산시티파크(1단지),27,2007,용산구,한강로3가,04,37.3,대형,53.79
용산시티파크(1단지),21,2007,용산구,한강로3가,04,28.0,대형,44.4
용산시티파크(1단지),14,2007,용산구,한강로3가,04,23.0,대형,43.92
용산시티파크(1단지),16,2007,용산구,한강로3가,05,40.0,대형,53.79
용산시티파크(1단지),13,2007,용산구,한강로3가,05,21.05,대형,43.92
용산시티파크(1단지),12,2007,용산구,한강로3가,06,27.0,대형,34.6
용산시티파크(1단지),19,2007,용산구,한강로3가,09,24.5,대형,34.6
우림필유,12,2006,용산구,한강로3가,04,18.5,중형,25.75
전자타운한신(A),7,1993,용산구,한강로3가,04,7.4,소형,16.5
한강대우트럼프월드3,13,2004,용산구,한강로3가,07,34.8,대형,52.49
한강자이에클라트,22,2006,용산구,한강로3가,03,15.3,중형,24.93
나인원한남,8,2019,용산구,한남동,03,85.0,대형,62.7
나인원한남,8,2019,용산구,한남동,11,94.5,대형,62.7
르가든더메인한남,6,2019,용산구,한남동,05,90.0,대형,68.31
르가든더메인한남,2,2019,용산구,한남동,06,90.0,대형,81.55
리버탑,9,2001,용산구,한남동,03,12.0,소형,18.05
리버티하우스,15,2001,용산구,한남동,03,13.5,대형,43.38
성아1,11,1970,용산구,한남동,02,5.45,소형,15.76
성아1,5,1970,용산구,한남동,05,3.55,소형,8.59
시범,5,1970,용산구,한남동,10,12.0,소형,18.03
장미1,1,1976,용산구,한남동,11,16.9,중형,23.45
장미1,3,1976,용산구,한남동,11,17.6,중형,22.54
장미1,3,1976,용산구,한남동,11,17.6,중형,22.54
장미1,4,1976,용산구,한남동,12,16.9,중형,20.08
트윈빌비동,1,2008,용산구,한남동,06,28.2,대형,54.41
파르크한남,5,2020,용산구,한남동,04,135.0,대형,81.42
한남더힐,2,2011,용산구,한남동,03,57.0,대형,53.87
한남더힐,6,2011,용산구,한남동,04,85.0,대형,71.31
한남더힐,7,2011,용산구,한남동,05,83.5,대형,70.62
한남더힐,5,2011,용산구,한남동,05,30.0,소형,18.09
한남더힐,3,2011,용산구,한남동,05,110.0,대형,72.82
한남더힐,1,2011,용산구,한남동,06,85.0,대형,71.31
한남더힐,6,2011,용산구,한남동,06,80.0,대형,71.31
한남더힐,3,2011,용산구,한남동,07,89.0,대형,71.31
한남동동원베네스트,2,2010,용산구,한남동,03,13.5,중형,24.8
한남동리첸시아,7,2004,용산구,한남동,03,15.0,중형,22.02
한남동리첸시아,4,2004,용산구,한남동,05,13.0,중형,22.24
한남파라곤,7,2011,용산구,한남동,05,17.0,중형,25.01
한남하우스,3,1970,용산구,한남동,07,4.47,중형,18.37
한남해피트리,1,2016,용산구,한남동,08,13.0,중형,19.75
한남힐스테이트,1,2003,용산구,한남동,01,22.0,대형,39.67
한성1,1,1974,용산구,한남동,10,5.3,소형,14.75
현대안성타워,13,1998,용산구,한남동,03,6.2,소형,14.97
현대하이페리온,15,2002,용산구,한남동,02,47.0,대형,61.75
현대하이페리온,15,2002,용산구,한남동,03,47.0,대형,61.75
현대하이페리온,14,2002,용산구,한남동,03,39.0,대형,59.76
현대하이페리온,12,2002,용산구,한남동,10,35.5,대형,59.76
형우베스트빌3차,3,2000,용산구,한남동,03,33.0,대형,69.15
형우베스트빌3차,6,2000,용산구,한남동,04,38.5,대형,69.15
형우베스트빌3차,9,2000,용산구,한남동,05,21.22,대형,69.15
힐탑트레져1동,10,2003,용산구,한남동,07,39.0,대형,62.72
세양청마루,15,2006,용산구,효창동,09,9.9,중형,25.51
효창로즈,6,2001,용산구,효창동,05,9.0,중형,25.68
효창베네스,8,2002,용산구,효창동,06,12.5,중형,25.65
효창파크푸르지오,11,2010,용산구,효창동,05,17.15,중형,25.59
효창파크푸르지오,6,2010,용산구,효창동,06,18.17,중형,25.59
남산애지앙,1,2003,용산구,후암동,02,5.65,소형,13.6
뉴후암,3,1973,용산구,후암동,02,7.5,중형,20.34
브라운스톤남산,2,2004,용산구,후암동,04,20.5,대형,50.6
신주에지앙,3,2004,용산구,후암동,05,10.5,대형,33.76
후암미주,2,1980,용산구,후암동,03,11.0,중형,18.87
후암미주,5,1980,용산구,후암동,06,11.0,중형,18.87
후암미주,1,1980,용산구,후암동,06,10.7,중형,19.18
후암미주,6,1980,용산구,후암동,09,11.0,중형,18.87
후암미주,2,1980,용산구,후암동,10,10.7,중형,19.22
후암미주,5,1980,용산구,후암동,12,10.5,중형,19.02
힐튼빌리지2차,2,2002,용산구,후암동,07,14.1,대형,47.69
갈현건영,6,2001,은평구,갈현동,01,4.18,소형,18.18
동광갈현베르빌,3,2004,은평구,갈현동,07,9.5,대형,40.82
동광갈현베르빌,3,2004,은평구,갈현동,07,9.5,대형,40.82
미미,3,1997,은평구,갈현동,05,6.38,소형,18.06
미미,4,1997,은평구,갈현동,06,4.56,소형,18.06
미미,8,1997,은평구,갈현동,09,5.0,소형,18.06
아름(526-2),7,2005,은평구,갈현동,08,3.5,중형,21.05
역촌맨션,6,1973,은평구,갈현동,05,2.8,소형,16.12
역촌맨션,3,1973,은평구,갈현동,11,1.96,소형,16.12
역촌맨션,3,1973,은평구,갈현동,11,2.66,중형,19.93
역촌맨션,4,1973,은평구,갈현동,11,2.92,소형,16.12
역촌맨션,2,1973,은평구,갈현동,11,2.92,소형,16.12
역촌맨션,2,1973,은평구,갈현동,11,3.64,중형,19.93
역촌맨션,1,1973,은평구,갈현동,11,3.55,중형,20.13
역촌맨션,2,1973,은평구,갈현동,11,3.63,중형,19.93
역촌맨션,6,1973,은평구,갈현동,11,2.798,소형,16.12
역촌맨션,5,1973,은평구,갈현동,11,3.4415,중형,19.93
연서노벨(463-16),7,2011,은평구,갈현동,08,5.5,중형,25.66
우남,11,1998,은평구,갈현동,02,7.3,대형,40.31
우남,13,1998,은평구,갈현동,06,4.7,소형,18.16
우남,12,1998,은평구,갈현동,12,3.7,소형,18.16
웰빙존,5,2004,은평구,갈현동,04,3.2,중형,25.73
유호루하스,9,2018,은평구,갈현동,04,2.2,소형,8.56
유호루하스,7,2018,은평구,갈현동,04,1.75,소형,6.45
유호루하스,7,2018,은평구,갈현동,05,2.03,소형,8.29
유호루하스,7,2018,은평구,갈현동,11,1.2,소형,5.08
유호루하스,7,2018,은평구,갈현동,11,1.2,소형,5.08
지캐슬,6,2003,은평구,갈현동,05,2.77,소형,12.65
지캐슬,6,2003,은평구,갈현동,05,2.77,소형,12.65
한솔,8,1997,은평구,갈현동,01,2.52,소형,12.11
한솔,13,1997,은평구,갈현동,04,5.1,소형,18.16
한솔,4,1997,은평구,갈현동,05,2.5,소형,12.11
한솔,4,1997,은평구,갈현동,05,2.7,소형,12.11
한솔,8,1997,은평구,갈현동,05,2.9,소형,12.11
한솔,2,1997,은평구,갈현동,06,6.41,중형,25.74
한솔,8,1997,은평구,갈현동,09,4.0,소형,18.16
갈현1단지e-편한세상,5,2004,은평구,구산동,06,8.0,중형,25.64
갈현현대,2,1998,은평구,구산동,03,5.0,소형,18.16
갈현현대,9,1998,은평구,구산동,05,5.4,소형,18.16
갈현현대,7,1998,은평구,구산동,06,5.48,소형,18.16
경남아너스빌,7,2004,은평구,구산동,01,4.7,중형,25.66
경남아너스빌,7,2004,은평구,구산동,06,5.7,중형,25.66
경남아너스빌,15,2004,은평구,구산동,06,6.9,중형,25.66
경남아너스빌,8,2004,은평구,구산동,11,5.2,중형,25.66
경향파크,10,1989,은평구,구산동,03,5.8,대형,37.82
경향파크,13,1989,은평구,구산동,07,4.72,중형,25.68
금광포란재(102),6,2005,은평구,구산동,08,3.73,중형,24.44
대림e-편한세상2,7,2004,은평구,구산동,04,6.0,소형,18.15
브라운스톤구산,11,2006,은평구,구산동,07,8.38,중형,25.72
세영아파트,8,2016,은평구,구산동,01,3.59,소형,16.34
신호(199-24),11,2008,은평구,구산동,04,2.9,중형,22.57
신호(199-24),5,2008,은평구,구산동,04,4.96,중형,25.36
엔에스아파트,5,2003,은평구,구산동,07,2.25,소형,17.13
우공아트빌,5,2002,은평구,구산동,09,1.8,소형,15.05
우신,4,1995,은평구,구산동,06,3.9,중대형,27.56
은평서해그랑블,13,2022,은평구,구산동,02,7.5,소형,17.94
은평서해그랑블,7,2022,은평구,구산동,03,6.65,소형,18.08
은평서해그랑블,12,2022,은평구,구산동,09,4.43,소형,13.41
천지로얄,3,2005,은평구,구산동,04,4.55,중형,24.32
한국프라우드,7,2005,은평구,구산동,05,3.9,중형,22.14
한성산장,3,1992,은평구,구산동,05,3.75,대형,31.14
한성산장,3,1992,은평구,구산동,05,4.5,대형,31.14
거장메카,13,2019,은평구,녹번동,07,4.25,소형,11.97
거장메카,10,2019,은평구,녹번동,07,4.28,소형,11.97
거장메카,8,2019,은평구,녹번동,08,4.75,소형,12.42
거장메카,6,2019,은평구,녹번동,10,4.25,소형,11.97
녹번2현대,14,2001,은평구,녹번동,04,9.7,대형,35.56
녹번2현대,3,2001,은평구,녹번동,05,6.8,중형,25.74
녹번2현대,6,2001,은평구,녹번동,05,9.55,대형,35.56
대림아파트(276),8,1993,은평구,녹번동,02,8.5,중형,25.74
대림아파트(276),19,1993,은평구,녹번동,04,11.85,대형,40.57
동호스카이,5,2009,은평구,녹번동,02,6.0,소형,17.2
래미안베라힐즈,14,2019,은평구,녹번동,02,10.7,소형,18.18
래미안베라힐즈,10,2019,은평구,녹번동,05,12.5,중형,25.74
래미안베라힐즈,12,2019,은평구,녹번동,07,11.6,중형,25.74
래미안베라힐즈,5,2019,은평구,녹번동,09,11.9,중형,25.75
북한산푸르지오,15,2015,은평구,녹번동,02,12.75,중형,25.75
북한산푸르지오,18,2015,은평구,녹번동,04,10.7,중형,25.75
북한산푸르지오,8,2015,은평구,녹번동,06,10.5,중형,25.75
북한산푸르지오,17,2015,은평구,녹번동,10,8.78,중형,25.75
북한산푸르지오,5,2015,은평구,녹번동,11,8.7,중형,25.75
북한산푸르지오,7,2015,은평구,녹번동,12,8.97,중형,25.75
북한산푸르지오,7,2015,은평구,녹번동,12,8.475,중형,25.75
세민HIPARK,8,2008,은평구,녹번동,01,5.45,소형,17.45
청록MS(91-9),5,2004,은평구,녹번동,05,5.8,중형,25.64
해주드림빌,4,2001,은평구,녹번동,03,6.25,중형,23.88
해주드림빌,14,2001,은평구,녹번동,03,7.4,중형,23.88
힐스테이트녹번,19,2019,은평구,녹번동,01,12.95,중형,25.73
힐스테이트녹번,11,2019,은평구,녹번동,01,13.95,중형,25.73
힐스테이트녹번,3,2019,은평구,녹번동,07,9.45,소형,18.16
힐스테이트녹번,14,2019,은평구,녹번동,10,9.92,소형,18.16
힐스테이트녹번,1,2019,은평구,녹번동,12,8.7,중형,25.73
뉴캐슬,9,2013,은평구,대조동,01,1.34,소형,5.02
뉴캐슬,10,2013,은평구,대조동,08,1.35,소형,4.92
대경아르체아파트,9,2021,은평구,대조동,01,4.2,소형,9.09
대경아르체아파트,7,2021,은평구,대조동,01,4.2,소형,9.09
대경아르체아파트,2,2021,은평구,대조동,01,4.4,소형,9.09
대경아르체아파트,5,2021,은평구,대조동,01,4.1,소형,9.09
대경아르체아파트,11,2021,은평구,대조동,01,4.2,소형,9.09
대경아르체아파트,12,2021,은평구,대조동,01,4.18,소형,9.09
대경아르체아파트,15,2021,은평구,대조동,02,4.1,소형,9.09
대경아르체아파트,11,2021,은평구,대조동,02,3.2,소형,7.66
대경아르체아파트,15,2021,은평구,대조동,03,4.1,소형,9.09
대경아르체아파트,12,2021,은평구,대조동,03,4.2,소형,9.09
대경아르체아파트,7,2021,은평구,대조동,03,4.12,소형,9.09
대경아르체아파트,10,2021,은평구,대조동,03,4.2,소형,9.09
대경아르체아파트,12,2021,은평구,대조동,03,4.2,소형,9.09
대경아르체아파트,10,2021,은평구,대조동,03,3.2,소형,7.66
대경아르체아파트,13,2021,은평구,대조동,04,4.2,소형,9.09
대경아르체아파트,2,2021,은평구,대조동,05,4.5,소형,9.09
대경아르체아파트,11,2021,은평구,대조동,05,4.2,소형,9.09
대경아르체아파트,3,2021,은평구,대조동,06,4.1,소형,9.09
대경아르체아파트,12,2021,은평구,대조동,06,4.2,소형,9.09
대경아르체아파트,6,2021,은평구,대조동,06,4.1,소형,9.09
대경아르체아파트,13,2021,은평구,대조동,06,3.15,소형,7.66
대경아르체아파트,9,2021,은평구,대조동,07,4.2,소형,9.09
대경아르체아파트,11,2021,은평구,대조동,08,4.05,소형,9.09
대경아르체아파트,15,2021,은평구,대조동,08,3.15,소형,7.66
대경아르체아파트,6,2021,은평구,대조동,08,4.2,소형,9.09
대경아르체아파트,14,2021,은평구,대조동,08,4.08,소형,9.09
대경홈타운,10,2014,은평구,대조동,07,1.0,소형,4.18
메트하임,10,2020,은평구,대조동,03,1.8,소형,4.25
메트하임,12,2020,은평구,대조동,06,1.7754,소형,4.25
모아아파트(103동),7,2015,은평구,대조동,12,3.32,소형,11.96
미래하임,9,2012,은평구,대조동,02,3.17,소형,9.64
미래하임(6-19),5,2014,은평구,대조동,07,2.415,소형,7.4
미래하임(9-46),11,2013,은평구,대조동,07,3.7,소형,12.1
미래하임(9-46),8,2013,은평구,대조동,09,4.5,소형,14.64
벽산메트로시티,10,2012,은평구,대조동,03,1.92,소형,6.98
북한산포레스트,5,2021,은평구,대조동,01,3.72,소형,8.79
북한산포레스트,10,2021,은평구,대조동,01,2.75,소형,5.78
북한산포레스트,11,2021,은평구,대조동,01,3.72,소형,8.79
북한산포레스트,6,2021,은평구,대조동,02,2.75,소형,5.78
북한산포레스트,5,2021,은평구,대조동,02,3.75,소형,8.79
북한산포레스트,7,2021,은평구,대조동,03,2.75,소형,5.78
북한산포레스트,6,2021,은평구,대조동,03,2.75,소형,5.78
북한산포레스트,5,2021,은평구,대조동,03,2.75,소형,5.78
북한산포레스트,5,2021,은평구,대조동,03,3.75,소형,8.79
북한산포레스트,9,2021,은평구,대조동,04,3.73,소형,8.79
북한산포레스트,11,2021,은평구,대조동,06,2.75,소형,5.78
북한산포레스트,4,2021,은평구,대조동,07,3.625,소형,8.79
북한산포레스트,4,2021,은평구,대조동,11,3.65,소형,8.79
삼성타운,16,1997,은평구,대조동,10,5.65,소형,18.0
아이안빌,13,2012,은평구,대조동,05,4.0,소형,11.4
